f_FindingID,s_StudyID,state_abbr,region_name,analysis_year,saipe_child_poverty_rate_state,saipe_median_income_state,saipe_child_poverty_rate_region,saipe_median_income_region,saipe_child_poverty_rate_ctx,saipe_median_income_ctx
60238,81588,NY,Northeast,2015,0.223,60805.0,0.16577777777777777,62931.88888888889,0.223,60805.0
60239,81588,NY,Northeast,2015,0.223,60805.0,0.16577777777777777,62931.88888888889,0.223,60805.0
60240,81588,NY,Northeast,2015,0.223,60805.0,0.16577777777777777,62931.88888888889,0.223,60805.0
60241,81588,NY,Northeast,2015,0.223,60805.0,0.16577777777777777,62931.88888888889,0.223,60805.0
60242,81588,NY,Northeast,2015,0.223,60805.0,0.16577777777777777,62931.88888888889,0.223,60805.0
60244,81588,NY,Northeast,2015,0.223,60805.0,0.16577777777777777,62931.88888888889,0.223,60805.0
60245,81588,NY,Northeast,2015,0.223,60805.0,0.16577777777777777,62931.88888888889,0.223,60805.0
60250,81588,NY,Northeast,2015,0.223,60805.0,0.16577777777777777,62931.88888888889,0.223,60805.0
60251,81588,NY,Northeast,2015,0.223,60805.0,0.16577777777777777,62931.88888888889,0.223,60805.0
60252,81588,NY,Northeast,2015,0.223,60805.0,0.16577777777777777,62931.88888888889,0.223,60805.0
60253,81588,NY,Northeast,2015,0.223,60805.0,0.16577777777777777,62931.88888888889,0.223,60805.0
60254,81588,NY,Northeast,2015,0.223,60805.0,0.16577777777777777,62931.88888888889,0.223,60805.0
60255,81588,NY,Northeast,2015,0.223,60805.0,0.16577777777777777,62931.88888888889,0.223,60805.0
60257,81588,NY,Northeast,2015,0.223,60805.0,0.16577777777777777,62931.88888888889,0.223,60805.0
60258,81588,NY,Northeast,2015,0.223,60805.0,0.16577777777777777,62931.88888888889,0.223,60805.0
60261,81588,NY,Northeast,2015,0.223,60805.0,0.16577777777777777,62931.88888888889,0.223,60805.0
60264,81588,NY,Northeast,2015,0.223,60805.0,0.16577777777777777,62931.88888888889,0.223,60805.0
59971,89245,TX,,2017,0.21,59195.0,,,0.21,59195.0
59977,89245,TX,,2017,0.21,59195.0,,,0.21,59195.0
59978,89245,TX,,2017,0.21,59195.0,,,0.21,59195.0
59979,89245,TX,,2017,0.21,59195.0,,,0.21,59195.0
59975,89245,TX,,2017,0.21,59195.0,,,0.21,59195.0
59976,89245,TX,,2017,0.21,59195.0,,,0.21,59195.0
59968,89245,TX,,2017,0.21,59195.0,,,0.21,59195.0
59970,89245,TX,,2017,0.21,59195.0,,,0.21,59195.0
59972,89245,TX,,2017,0.21,59195.0,,,0.21,59195.0
59973,89245,TX,,2017,0.21,59195.0,,,0.21,59195.0
59974,89245,TX,,2017,0.21,59195.0,,,0.21,59195.0
59967,89245,TX,,2017,0.21,59195.0,,,0.21,59195.0
59969,89245,TX,,2017,0.21,59195.0,,,0.21,59195.0
60359,90005,DC,South,2018,0.245,82533.0,0.2138235294117647,57234.64705882353,0.245,82533.0
60360,90005,DC,South,2018,0.245,82533.0,0.2138235294117647,57234.64705882353,0.245,82533.0
60361,90005,DC,South,2018,0.245,82533.0,0.2138235294117647,57234.64705882353,0.245,82533.0
60362,90005,DC,South,2018,0.245,82533.0,0.2138235294117647,57234.64705882353,0.245,82533.0
60364,90005,DC,South,2018,0.245,82533.0,0.2138235294117647,57234.64705882353,0.245,82533.0
60365,90005,DC,South,2018,0.245,82533.0,0.2138235294117647,57234.64705882353,0.245,82533.0
60366,90005,DC,South,2018,0.245,82533.0,0.2138235294117647,57234.64705882353,0.245,82533.0
60368,90005,DC,South,2018,0.245,82533.0,0.2138235294117647,57234.64705882353,0.245,82533.0
60369,90005,DC,South,2018,0.245,82533.0,0.2138235294117647,57234.64705882353,0.245,82533.0
60370,90005,DC,South,2018,0.245,82533.0,0.2138235294117647,57234.64705882353,0.245,82533.0
60371,90005,DC,South,2018,0.245,82533.0,0.2138235294117647,57234.64705882353,0.245,82533.0
60373,90005,DC,South,2018,0.245,82533.0,0.2138235294117647,57234.64705882353,0.245,82533.0
60375,90005,DC,South,2018,0.245,82533.0,0.2138235294117647,57234.64705882353,0.245,82533.0
61546,90232,NY,Northeast,2021,0.188,74230.0,0.14,78269.22222222222,0.188,74230.0
61655,90232,NY,Northeast,2021,0.188,74230.0,0.14,78269.22222222222,0.188,74230.0
61656,90232,NY,Northeast,2021,0.188,74230.0,0.14,78269.22222222222,0.188,74230.0
61657,90232,NY,Northeast,2021,0.188,74230.0,0.14,78269.22222222222,0.188,74230.0
61658,90232,NY,Northeast,2021,0.188,74230.0,0.14,78269.22222222222,0.188,74230.0
61659,90232,NY,Northeast,2021,0.188,74230.0,0.14,78269.22222222222,0.188,74230.0
61660,90232,NY,Northeast,2021,0.188,74230.0,0.14,78269.22222222222,0.188,74230.0
61673,90232,NY,Northeast,2021,0.188,74230.0,0.14,78269.22222222222,0.188,74230.0
61674,90232,NY,Northeast,2021,0.188,74230.0,0.14,78269.22222222222,0.188,74230.0
61676,90232,NY,Northeast,2021,0.188,74230.0,0.14,78269.22222222222,0.188,74230.0
61681,90232,NY,Northeast,2021,0.188,74230.0,0.14,78269.22222222222,0.188,74230.0
61686,90232,NY,Northeast,2021,0.188,74230.0,0.14,78269.22222222222,0.188,74230.0
61687,90232,NY,Northeast,2021,0.188,74230.0,0.14,78269.22222222222,0.188,74230.0
61689,90232,NY,Northeast,2021,0.188,74230.0,0.14,78269.22222222222,0.188,74230.0
61690,90232,NY,Northeast,2021,0.188,74230.0,0.14,78269.22222222222,0.188,74230.0
61691,90232,NY,Northeast,2021,0.188,74230.0,0.14,78269.22222222222,0.188,74230.0
61692,90232,NY,Northeast,2021,0.188,74230.0,0.14,78269.22222222222,0.188,74230.0
61693,90232,NY,Northeast,2021,0.188,74230.0,0.14,78269.22222222222,0.188,74230.0
61706,90232,NY,Northeast,2021,0.188,74230.0,0.14,78269.22222222222,0.188,74230.0
61707,90232,NY,Northeast,2021,0.188,74230.0,0.14,78269.22222222222,0.188,74230.0
61708,90232,NY,Northeast,2021,0.188,74230.0,0.14,78269.22222222222,0.188,74230.0
61709,90232,NY,Northeast,2021,0.188,74230.0,0.14,78269.22222222222,0.188,74230.0
61710,90232,NY,Northeast,2021,0.188,74230.0,0.14,78269.22222222222,0.188,74230.0
66796,89999,,,2019,,,,,,
66797,89999,,,2019,,,,,,
66798,89999,,,2019,,,,,,
66799,89999,,,2019,,,,,,
66800,89999,,,2019,,,,,,
66801,89999,,,2019,,,,,,
66803,89999,,,2019,,,,,,
66804,89999,,,2019,,,,,,
66805,89999,,,2019,,,,,,
66806,89999,,,2019,,,,,,
68658,89999,,,2019,,,,,,
68659,89999,,,2019,,,,,,
68660,89999,,,2019,,,,,,
68661,89999,,,2019,,,,,,
68662,89999,,,2019,,,,,,
68663,89999,,,2019,,,,,,
61902,90262,IL,Midwest,2016,0.178,60977.0,0.16391666666666668,56429.0,0.178,60977.0
61903,90262,IL,Midwest,2016,0.178,60977.0,0.16391666666666668,56429.0,0.178,60977.0
61904,90262,IL,Midwest,2016,0.178,60977.0,0.16391666666666668,56429.0,0.178,60977.0
60619,89991,,,2018,,,,,,
60763,89991,,,2018,,,,,,
62180,88712,FL,South,2009,0.215,44755.0,0.22888235294117648,46463.17647058824,0.215,44755.0
62195,88712,FL,South,2009,0.215,44755.0,0.22888235294117648,46463.17647058824,0.215,44755.0
63591,88712,FL,South,2009,0.215,44755.0,0.22888235294117648,46463.17647058824,0.215,44755.0
63592,88712,FL,South,2009,0.215,44755.0,0.22888235294117648,46463.17647058824,0.215,44755.0
61586,90291,OH,,2021,0.182,62286.0,,,0.182,62286.0
61587,90291,OH,,2021,0.182,62286.0,,,0.182,62286.0
61592,90291,OH,,2021,0.182,62286.0,,,0.182,62286.0
62293,90290,TN,South,2021,0.184,59698.0,0.20311764705882351,63613.882352941175,0.184,59698.0
62295,90290,TN,South,2021,0.184,59698.0,0.20311764705882351,63613.882352941175,0.184,59698.0
62296,90290,TN,South,2021,0.184,59698.0,0.20311764705882351,63613.882352941175,0.184,59698.0
61992,90295,TX,South,2021,0.195,66959.0,0.20311764705882351,63613.882352941175,0.195,66959.0
61993,90295,TX,South,2021,0.195,66959.0,0.20311764705882351,63613.882352941175,0.195,66959.0
61994,90295,TX,South,2021,0.195,66959.0,0.20311764705882351,63613.882352941175,0.195,66959.0
61995,90295,TX,South,2021,0.195,66959.0,0.20311764705882351,63613.882352941175,0.195,66959.0
61996,90295,TX,South,2021,0.195,66959.0,0.20311764705882351,63613.882352941175,0.195,66959.0
61997,90295,TX,South,2021,0.195,66959.0,0.20311764705882351,63613.882352941175,0.195,66959.0
61998,90295,TX,South,2021,0.195,66959.0,0.20311764705882351,63613.882352941175,0.195,66959.0
61999,90295,TX,South,2021,0.195,66959.0,0.20311764705882351,63613.882352941175,0.195,66959.0
62000,90295,TX,South,2021,0.195,66959.0,0.20311764705882351,63613.882352941175,0.195,66959.0
62001,90295,TX,South,2021,0.195,66959.0,0.20311764705882351,63613.882352941175,0.195,66959.0
62002,90295,TX,South,2021,0.195,66959.0,0.20311764705882351,63613.882352941175,0.195,66959.0
62841,90296,CA,,2018,0.174,75250.0,,,0.174,75250.0
62755,86111,CA,,2018,0.174,75250.0,,,0.174,75250.0
62764,86111,CA,,2018,0.174,75250.0,,,0.174,75250.0
62784,86111,CA,,2018,0.174,75250.0,,,0.174,75250.0
61331,89952,,,2016,,,,,,
61332,89952,,,2016,,,,,,
61547,89952,,,2016,,,,,,
61548,89952,,,2016,,,,,,
61267,90146,,,2019,,,,,,
61268,90146,,,2019,,,,,,
61269,90146,,,2019,,,,,,
61270,90146,,,2019,,,,,,
61271,90146,,,2019,,,,,,
61272,90146,,,2019,,,,,,
61305,90146,,,2019,,,,,,
61307,90146,,,2019,,,,,,
61308,90146,,,2019,,,,,,
61310,90146,,,2019,,,,,,
61311,90146,,,2019,,,,,,
61312,90146,,,2019,,,,,,
67216,90146,,,2019,,,,,,
67217,90146,,,2019,,,,,,
67218,90146,,,2019,,,,,,
67219,90146,,,2019,,,,,,
61948,90236,WI,,2019,0.135,64177.0,,,0.135,64177.0
61961,90236,WI,,2019,0.135,64177.0,,,0.135,64177.0
61963,90236,WI,,2019,0.135,64177.0,,,0.135,64177.0
61964,90236,WI,,2019,0.135,64177.0,,,0.135,64177.0
61965,90236,WI,,2019,0.135,64177.0,,,0.135,64177.0
61967,90236,WI,,2019,0.135,64177.0,,,0.135,64177.0
61445,90244,,,2017,,,,,,
61446,90244,,,2017,,,,,,
61448,90244,,,2017,,,,,,
61449,90244,,,2017,,,,,,
61704,90244,,,2017,,,,,,
61705,90244,,,2017,,,,,,
61435,90249,,,2021,,,,,,
61514,90249,,,2021,,,,,,
61532,90249,,,2021,,,,,,
61533,90249,,,2021,,,,,,
61534,90249,,,2021,,,,,,
61535,90249,,,2021,,,,,,
61536,90249,,,2021,,,,,,
61537,90249,,,2021,,,,,,
61538,90249,,,2021,,,,,,
61539,90249,,,2021,,,,,,
61540,90249,,,2021,,,,,,
61541,90249,,,2021,,,,,,
61563,90235,LA,,2018,0.265,48021.0,,,0.265,48021.0
61566,90235,LA,,2018,0.265,48021.0,,,0.265,48021.0
61567,90235,LA,,2018,0.265,48021.0,,,0.265,48021.0
64245,90285,AZ,,2016,0.236,53481.0,,,0.236,53481.0
64246,90285,AZ,,2016,0.236,53481.0,,,0.236,53481.0
64247,90285,AZ,,2016,0.236,53481.0,,,0.236,53481.0
64248,90285,AZ,,2016,0.236,53481.0,,,0.236,53481.0
61613,90251,,,2020,,,,,,
61614,90251,,,2020,,,,,,
61615,90251,,,2020,,,,,,
61616,90251,,,2020,,,,,,
61617,90251,,,2020,,,,,,
61618,90251,,,2020,,,,,,
61619,90251,,,2020,,,,,,
61620,90251,,,2020,,,,,,
61574,90253,RI,,2021,0.17,73324.0,,,0.17,73324.0
61582,90253,RI,,2021,0.17,73324.0,,,0.17,73324.0
61583,90253,RI,,2021,0.17,73324.0,,,0.17,73324.0
61603,79016,,Northeast,2013,,,0.17288888888888887,59136.11111111111,0.17288888888888887,59136.11111111111
61604,79016,,Northeast,2013,,,0.17288888888888887,59136.11111111111,0.17288888888888887,59136.11111111111
61605,79016,,Northeast,2013,,,0.17288888888888887,59136.11111111111,0.17288888888888887,59136.11111111111
61621,89954,TN,,2016,0.226,48506.0,,,0.226,48506.0
61774,89954,TN,,2016,0.226,48506.0,,,0.226,48506.0
61978,89954,TN,,2016,0.226,48506.0,,,0.226,48506.0
61711,90255,FL,,2020,0.172,61724.0,,,0.172,61724.0
61712,90255,FL,,2020,0.172,61724.0,,,0.172,61724.0
61688,79913,,,2009,,,,,,
62074,90288,,Midwest,2020,,,0.13291666666666666,64058.333333333336,0.13291666666666666,64058.333333333336
62076,90288,,Midwest,2020,,,0.13291666666666666,64058.333333333336,0.13291666666666666,64058.333333333336
62079,90288,,Midwest,2020,,,0.13291666666666666,64058.333333333336,0.13291666666666666,64058.333333333336
62080,90288,,Midwest,2020,,,0.13291666666666666,64058.333333333336,0.13291666666666666,64058.333333333336
62081,90288,,Midwest,2020,,,0.13291666666666666,64058.333333333336,0.13291666666666666,64058.333333333336
62082,90288,,Midwest,2020,,,0.13291666666666666,64058.333333333336,0.13291666666666666,64058.333333333336
62083,90288,,Midwest,2020,,,0.13291666666666666,64058.333333333336,0.13291666666666666,64058.333333333336
62084,90288,,Midwest,2020,,,0.13291666666666666,64058.333333333336,0.13291666666666666,64058.333333333336
61742,90268,,,2019,,,,,,
61743,90268,,,2019,,,,,,
61744,90268,,,2019,,,,,,
61745,90268,,,2019,,,,,,
61746,90268,,,2019,,,,,,
61790,90315,,,2016,,,,,,
61791,90315,,,2016,,,,,,
61792,90315,,,2016,,,,,,
62591,89913,,Midwest,2018,,,0.15366666666666665,59942.083333333336,0.15366666666666665,59942.083333333336
68234,90338,UT,,2019,0.096,75705.0,,,0.096,75705.0
68235,90338,UT,,2019,0.096,75705.0,,,0.096,75705.0
68237,90338,UT,,2019,0.096,75705.0,,,0.096,75705.0
63101,90323,MN,,2018,0.115,70295.0,,,0.115,70295.0
63103,90323,MN,,2018,0.115,70295.0,,,0.115,70295.0
62114,88783,CA,West,2016,0.1989999999999999,67715.0,0.16599999999999995,61056.46153846154,0.1989999999999999,67715.0
62115,88783,CA,West,2016,0.1989999999999999,67715.0,0.16599999999999995,61056.46153846154,0.1989999999999999,67715.0
62600,82946,,,2006,,,,,,
62601,82946,,,2006,,,,,,
62602,82946,,,2006,,,,,,
62603,82946,,,2006,,,,,,
62604,82946,,,2006,,,,,,
62605,82946,,,2006,,,,,,
62606,82946,,,2006,,,,,,
62167,90324,,Midwest,2021,,,0.1435,66542.75,0.1435,66542.75
62168,90324,,Midwest,2021,,,0.1435,66542.75,0.1435,66542.75
62170,90324,,Midwest,2021,,,0.1435,66542.75,0.1435,66542.75
62209,90357,TN,,2016,0.226,48506.0,,,0.226,48506.0
62300,90357,TN,,2016,0.226,48506.0,,,0.226,48506.0
62301,90357,TN,,2016,0.226,48506.0,,,0.226,48506.0
62826,89784,IL,Midwest,2020,0.139,71243.0,0.13291666666666666,64058.333333333336,0.139,71243.0
62827,89784,IL,Midwest,2020,0.139,71243.0,0.13291666666666666,64058.333333333336,0.139,71243.0
62828,89784,IL,Midwest,2020,0.139,71243.0,0.13291666666666666,64058.333333333336,0.139,71243.0
62829,89784,IL,Midwest,2020,0.139,71243.0,0.13291666666666666,64058.333333333336,0.139,71243.0
62830,89784,IL,Midwest,2020,0.139,71243.0,0.13291666666666666,64058.333333333336,0.139,71243.0
62831,89784,IL,Midwest,2020,0.139,71243.0,0.13291666666666666,64058.333333333336,0.139,71243.0
62833,89784,IL,Midwest,2020,0.139,71243.0,0.13291666666666666,64058.333333333336,0.139,71243.0
62834,89784,IL,Midwest,2020,0.139,71243.0,0.13291666666666666,64058.333333333336,0.139,71243.0
62836,89784,IL,Midwest,2020,0.139,71243.0,0.13291666666666666,64058.333333333336,0.139,71243.0
62332,90314,,,2019,,,,,,
62357,90314,,,2019,,,,,,
64249,90314,,,2019,,,,,,
64250,90314,,,2019,,,,,,
64251,90314,,,2019,,,,,,
64252,90314,,,2019,,,,,,
65112,90314,,,2019,,,,,,
65113,90314,,,2019,,,,,,
65114,90314,,,2019,,,,,,
67820,90314,,,2019,,,,,,
67821,90314,,,2019,,,,,,
67822,90314,,,2019,,,,,,
62983,86942,UT,West,2018,0.0969999999999999,71381.0,0.15507692307692306,65343.46153846154,0.0969999999999999,71381.0
62985,86942,UT,West,2018,0.0969999999999999,71381.0,0.15507692307692306,65343.46153846154,0.0969999999999999,71381.0
62710,90260,,,2016,,,,,,
62750,90260,,,2016,,,,,,
62777,90260,,,2016,,,,,,
62379,90309,,,2016,,,,,,
62484,90302,NJ,,2020,0.126,87095.0,,,0.126,87095.0
62490,90302,NJ,,2020,0.126,87095.0,,,0.126,87095.0
62491,90302,NJ,,2020,0.126,87095.0,,,0.126,87095.0
62498,90306,NJ,,2020,0.126,87095.0,,,0.126,87095.0
62500,90306,NJ,,2020,0.126,87095.0,,,0.126,87095.0
62501,90306,NJ,,2020,0.126,87095.0,,,0.126,87095.0
62502,90306,NJ,,2020,0.126,87095.0,,,0.126,87095.0
62503,90306,NJ,,2020,0.126,87095.0,,,0.126,87095.0
63331,90344,,,2015,,,,,,
63360,90344,,,2015,,,,,,
63362,90344,,,2015,,,,,,
62402,90325,WI,Midwest,2018,0.141,60779.0,0.15366666666666665,59942.083333333336,0.141,60779.0
62403,90325,WI,Midwest,2018,0.141,60779.0,0.15366666666666665,59942.083333333336,0.141,60779.0
65376,90319,,,2018,,,,,,
62620,90313,,,2020,,,,,,
62621,90313,,,2020,,,,,,
62622,90313,,,2020,,,,,,
62623,90313,,,2020,,,,,,
62624,90313,,,2020,,,,,,
62625,90313,,,2020,,,,,,
62626,90313,,,2020,,,,,,
62627,90313,,,2020,,,,,,
62628,90313,,,2020,,,,,,
62629,90313,,,2020,,,,,,
62630,90313,,,2020,,,,,,
62631,90313,,,2020,,,,,,
62632,90313,,,2020,,,,,,
62633,90313,,,2020,,,,,,
63021,90354,,West,2019,,,0.14346153846153845,69334.15384615384,0.14346153846153845,69334.15384615384
63025,90354,,West,2019,,,0.14346153846153845,69334.15384615384,0.14346153846153845,69334.15384615384
62979,90354,,West,2019,,,0.14346153846153845,69334.15384615384,0.14346153846153845,69334.15384615384
63026,90354,,West,2019,,,0.14346153846153845,69334.15384615384,0.14346153846153845,69334.15384615384
63144,90345,,,2021,,,,,,
63145,90345,,,2021,,,,,,
63148,90345,,,2021,,,,,,
63149,90345,,,2021,,,,,,
63152,90345,,,2021,,,,,,
63153,90345,,,2021,,,,,,
63155,90345,,,2021,,,,,,
63156,90345,,,2021,,,,,,
63160,90345,,,2021,,,,,,
63162,90345,,,2021,,,,,,
63165,90345,,,2021,,,,,,
63166,90345,,,2021,,,,,,
63167,90345,,,2021,,,,,,
63839,90378,CO,West,2021,0.118,82228.0,0.14423076923076922,73210.46153846153,0.118,82228.0
63842,90378,CO,West,2021,0.118,82228.0,0.14423076923076922,73210.46153846153,0.118,82228.0
63843,90378,CO,West,2021,0.118,82228.0,0.14423076923076922,73210.46153846153,0.118,82228.0
63846,90378,CO,West,2021,0.118,82228.0,0.14423076923076922,73210.46153846153,0.118,82228.0
63847,90378,CO,West,2021,0.118,82228.0,0.14423076923076922,73210.46153846153,0.118,82228.0
62537,32028,WI,Midwest,2016,0.157,56808.0,0.16391666666666668,56429.0,0.157,56808.0
62538,32028,WI,Midwest,2016,0.157,56808.0,0.16391666666666668,56429.0,0.157,56808.0
62539,32028,WI,Midwest,2016,0.157,56808.0,0.16391666666666668,56429.0,0.157,56808.0
62540,32028,WI,Midwest,2016,0.157,56808.0,0.16391666666666668,56429.0,0.157,56808.0
62541,32028,WI,Midwest,2016,0.157,56808.0,0.16391666666666668,56429.0,0.157,56808.0
62543,32028,WI,Midwest,2016,0.157,56808.0,0.16391666666666668,56429.0,0.157,56808.0
62549,32028,WI,Midwest,2016,0.157,56808.0,0.16391666666666668,56429.0,0.157,56808.0
62550,32028,WI,Midwest,2016,0.157,56808.0,0.16391666666666668,56429.0,0.157,56808.0
62551,32028,WI,Midwest,2016,0.157,56808.0,0.16391666666666668,56429.0,0.157,56808.0
62552,32028,WI,Midwest,2016,0.157,56808.0,0.16391666666666668,56429.0,0.157,56808.0
62553,32028,WI,Midwest,2016,0.157,56808.0,0.16391666666666668,56429.0,0.157,56808.0
62554,32028,WI,Midwest,2016,0.157,56808.0,0.16391666666666668,56429.0,0.157,56808.0
62555,32028,WI,Midwest,2016,0.157,56808.0,0.16391666666666668,56429.0,0.157,56808.0
62556,32028,WI,Midwest,2016,0.157,56808.0,0.16391666666666668,56429.0,0.157,56808.0
63941,90346,,,2021,,,,,,
63950,90346,,,2021,,,,,,
63951,90346,,,2021,,,,,,
63953,90346,,,2021,,,,,,
63956,90346,,,2021,,,,,,
63957,90346,,,2021,,,,,,
63964,90346,,,2021,,,,,,
63966,90346,,,2021,,,,,,
63967,90346,,,2021,,,,,,
64237,90301,DE,,2020,0.151,71335.0,,,0.151,71335.0
64204,90301,DE,,2020,0.151,71335.0,,,0.151,71335.0
64205,90301,DE,,2020,0.151,71335.0,,,0.151,71335.0
64215,90301,DE,,2020,0.151,71335.0,,,0.151,71335.0
64216,90301,DE,,2020,0.151,71335.0,,,0.151,71335.0
64217,90301,DE,,2020,0.151,71335.0,,,0.151,71335.0
64218,90301,DE,,2020,0.151,71335.0,,,0.151,71335.0
64219,90301,DE,,2020,0.151,71335.0,,,0.151,71335.0
64220,90301,DE,,2020,0.151,71335.0,,,0.151,71335.0
64221,90301,DE,,2020,0.151,71335.0,,,0.151,71335.0
64222,90301,DE,,2020,0.151,71335.0,,,0.151,71335.0
64231,90301,DE,,2020,0.151,71335.0,,,0.151,71335.0
64232,90301,DE,,2020,0.151,71335.0,,,0.151,71335.0
64233,90301,DE,,2020,0.151,71335.0,,,0.151,71335.0
64234,90301,DE,,2020,0.151,71335.0,,,0.151,71335.0
64235,90301,DE,,2020,0.151,71335.0,,,0.151,71335.0
64236,90301,DE,,2020,0.151,71335.0,,,0.151,71335.0
62708,90301,DE,,2020,0.151,71335.0,,,0.151,71335.0
62740,90301,DE,,2020,0.151,71335.0,,,0.151,71335.0
62741,90301,DE,,2020,0.151,71335.0,,,0.151,71335.0
62742,90301,DE,,2020,0.151,71335.0,,,0.151,71335.0
62743,90301,DE,,2020,0.151,71335.0,,,0.151,71335.0
62744,90301,DE,,2020,0.151,71335.0,,,0.151,71335.0
62745,90301,DE,,2020,0.151,71335.0,,,0.151,71335.0
62756,90301,DE,,2020,0.151,71335.0,,,0.151,71335.0
62757,90301,DE,,2020,0.151,71335.0,,,0.151,71335.0
62758,90301,DE,,2020,0.151,71335.0,,,0.151,71335.0
62759,90301,DE,,2020,0.151,71335.0,,,0.151,71335.0
64199,90301,DE,,2020,0.151,71335.0,,,0.151,71335.0
64200,90301,DE,,2020,0.151,71335.0,,,0.151,71335.0
64201,90301,DE,,2020,0.151,71335.0,,,0.151,71335.0
64202,90301,DE,,2020,0.151,71335.0,,,0.151,71335.0
64203,90301,DE,,2020,0.151,71335.0,,,0.151,71335.0
63015,90316,TX,,2022,0.192,72279.0,,,0.192,72279.0
63016,90316,TX,,2022,0.192,72279.0,,,0.192,72279.0
63018,90316,TX,,2022,0.192,72279.0,,,0.192,72279.0
63020,90316,TX,,2022,0.192,72279.0,,,0.192,72279.0
63022,90316,TX,,2022,0.192,72279.0,,,0.192,72279.0
63023,90316,TX,,2022,0.192,72279.0,,,0.192,72279.0
63024,90316,TX,,2022,0.192,72279.0,,,0.192,72279.0
63199,90316,TX,,2022,0.192,72279.0,,,0.192,72279.0
63203,90316,TX,,2022,0.192,72279.0,,,0.192,72279.0
63206,90316,TX,,2022,0.192,72279.0,,,0.192,72279.0
63209,90316,TX,,2022,0.192,72279.0,,,0.192,72279.0
62882,90347,IL,Midwest,2018,0.162,65063.0,0.15366666666666665,59942.083333333336,0.162,65063.0
62884,90347,IL,Midwest,2018,0.162,65063.0,0.15366666666666665,59942.083333333336,0.162,65063.0
62886,90347,IL,Midwest,2018,0.162,65063.0,0.15366666666666665,59942.083333333336,0.162,65063.0
62890,90347,IL,Midwest,2018,0.162,65063.0,0.15366666666666665,59942.083333333336,0.162,65063.0
62893,90347,IL,Midwest,2018,0.162,65063.0,0.15366666666666665,59942.083333333336,0.162,65063.0
62789,90149,,Midwest,2020,,,0.13291666666666666,64058.333333333336,0.13291666666666666,64058.333333333336
62791,90149,,Midwest,2020,,,0.13291666666666666,64058.333333333336,0.13291666666666666,64058.333333333336
62850,90149,,Midwest,2020,,,0.13291666666666666,64058.333333333336,0.13291666666666666,64058.333333333336
62851,90149,,Midwest,2020,,,0.13291666666666666,64058.333333333336,0.13291666666666666,64058.333333333336
62852,90149,,Midwest,2020,,,0.13291666666666666,64058.333333333336,0.13291666666666666,64058.333333333336
62853,90149,,Midwest,2020,,,0.13291666666666666,64058.333333333336,0.13291666666666666,64058.333333333336
62854,90149,,Midwest,2020,,,0.13291666666666666,64058.333333333336,0.13291666666666666,64058.333333333336
62855,90149,,Midwest,2020,,,0.13291666666666666,64058.333333333336,0.13291666666666666,64058.333333333336
62856,90149,,Midwest,2020,,,0.13291666666666666,64058.333333333336,0.13291666666666666,64058.333333333336
62930,82736,,,2011,,,,,,
62931,82736,,,2011,,,,,,
62932,82736,,,2011,,,,,,
62934,82736,,,2011,,,,,,
62936,90318,NE,,2021,0.121,66949.0,,,0.121,66949.0
62965,90318,NE,,2021,0.121,66949.0,,,0.121,66949.0
62966,90318,NE,,2021,0.121,66949.0,,,0.121,66949.0
62967,90318,NE,,2021,0.121,66949.0,,,0.121,66949.0
62968,90318,NE,,2021,0.121,66949.0,,,0.121,66949.0
62969,90318,NE,,2021,0.121,66949.0,,,0.121,66949.0
62970,90318,NE,,2021,0.121,66949.0,,,0.121,66949.0
62971,90318,NE,,2021,0.121,66949.0,,,0.121,66949.0
62772,90321,NC,South,2021,0.182,61997.0,0.20311764705882351,63613.882352941175,0.182,61997.0
62773,90321,NC,South,2021,0.182,61997.0,0.20311764705882351,63613.882352941175,0.182,61997.0
62774,90321,NC,South,2021,0.182,61997.0,0.20311764705882351,63613.882352941175,0.182,61997.0
62775,90321,NC,South,2021,0.182,61997.0,0.20311764705882351,63613.882352941175,0.182,61997.0
62779,90321,NC,South,2021,0.182,61997.0,0.20311764705882351,63613.882352941175,0.182,61997.0
62780,90321,NC,South,2021,0.182,61997.0,0.20311764705882351,63613.882352941175,0.182,61997.0
62781,90321,NC,South,2021,0.182,61997.0,0.20311764705882351,63613.882352941175,0.182,61997.0
62782,90321,NC,South,2021,0.182,61997.0,0.20311764705882351,63613.882352941175,0.182,61997.0
63430,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63431,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63484,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63485,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63486,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63487,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63488,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63489,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63490,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63491,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63492,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63493,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63494,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63495,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63496,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
